,CustomerID,Recency,Frequency,Monetary,cluster,R_Quartile,F_Quartile,M_Quartile,RFMScore
1034,13730.0,135,43,752.5999999999998,0,3,2,2,322
1035,13731.0,219,38,610.5899999999999,0,4,3,3,433
1036,13732.0,28,33,491.86,0,2,3,3,233
1037,13735.0,24,208,2766.179999999997,0,2,1,1,211
1038,13736.0,5,194,724.0,0,1,1,2,112
1039,13737.0,200,30,339.59999999999997,0,4,3,3,433
1040,13739.0,18,3,216.9,0,2,4,4,244
1041,13740.0,240,23,350.75,0,4,3,3,433
1042,13741.0,71,35,666.33,0,3,3,2,332
1043,13742.0,16,323,3102.420000000001,0,1,1,1,111
1044,13743.0,2,42,1340.1499999999996,0,1,3,2,132
1045,13744.0,95,72,1156.36,0,3,2,2,322
1046,13745.0,151,26,291.53999999999996,0,4,3,4,434
1047,13747.0,373,1,79.6,0,4,4,4,444
1048,13748.0,95,28,948.2499999999998,0,3,3,2,332
1049,13750.0,53,24,1647.2599999999998,0,3,3,1,331
1050,13751.0,288,9,296.24999999999994,0,4,4,3,443
1051,13752.0,124,76,1186.2800000000002,0,3,2,2,322
1052,13753.0,287,35,741.26,0,4,3,2,432
1053,13754.0,151,12,282.6,0,4,4,4,444
1054,13755.0,3,343,2154.680000000001,0,1,1,1,111
1055,13756.0,2,143,5145.119999999995,0,1,1,1,111
1056,13758.0,11,117,3190.550000000001,0,1,1,1,111
1057,13759.0,33,25,659.41,0,2,3,2,232
1058,13760.0,54,57,286.78999999999996,0,3,2,4,324
1059,13761.0,50,70,1070.65,0,2,2,2,222
1060,13762.0,204,14,4.263256414560601e-14,0,4,4,4,444
1061,13763.0,63,17,1689.4599999999998,0,3,4,1,341
1062,13764.0,70,208,1521.7600000000002,0,3,1,2,312
1063,13767.0,2,399,16945.71000000001,0,1,1,1,111
1064,13769.0,2,143,2771.869999999999,0,1,1,1,111
1065,13771.0,64,120,2631.700000000001,0,3,1,1,311
1066,13772.0,33,177,1132.13,0,2,1,2,212
1067,13774.0,81,22,344.99999999999994,0,3,3,3,333
1068,13777.0,0,219,25748.349999999984,0,1,1,1,111
1069,13778.0,103,9,178.7,0,3,4,4,344
1070,13780.0,7,57,360.01,0,1,2,3,123
1071,13781.0,250,17,127.84000000000002,0,4,4,4,444
1072,13782.0,12,115,911.9999999999992,0,1,1,2,112
1073,13784.0,9,31,2462.7899999999995,0,1,3,1,131
1074,13786.0,367,7,230.4,0,4,4,4,444
1075,13787.0,75,31,309.04,0,3,3,3,333
1076,13790.0,4,45,348.79999999999995,0,1,2,3,123
1077,13791.0,43,17,1047.68,0,2,4,2,242
1078,13792.0,66,13,195.54999999999995,0,3,4,4,344
1079,13798.0,1,439,36351.41999999996,2,1,1,1,111
1080,13799.0,116,39,688.8600000000002,0,3,3,2,332
1081,13800.0,309,33,558.3199999999997,0,4,3,3,433
1082,13801.0,66,23,324.79999999999995,0,3,3,3,333
1083,13802.0,138,66,3906.2700000000013,0,3,2,1,321
1084,13803.0,255,17,277.07000000000005,0,4,4,4,444
1085,13804.0,30,137,2635.7900000000004,0,2,1,1,211
1086,13805.0,52,13,924.5999999999999,0,3,4,2,342
1087,13806.0,63,10,256.38,0,3,4,4,344
1088,13807.0,367,7,112.6,0,4,4,4,444
1089,13808.0,5,76,1747.66,0,1,2,1,121
1090,13809.0,305,12,155.05,0,4,4,4,444
1091,13810.0,28,36,899.5099999999998,0,2,3,2,232
1092,13811.0,183,14,591.75,0,4,4,3,443
1093,13812.0,42,36,538.9999999999999,0,2,3,3,233
1094,13813.0,39,71,1353.4099999999996,0,2,2,2,222
1095,13814.0,56,58,1562.1200000000001,0,3,2,2,322
1096,13815.0,22,177,4014.9099999999985,0,2,1,1,211
1097,13816.0,23,33,555.04,0,2,3,3,233
1098,13817.0,29,24,382.9799999999999,0,2,3,3,233
1099,13819.0,301,36,1140.35,0,4,3,2,432
1100,13821.0,144,59,385.64,0,4,2,3,423
1101,13822.0,5,96,632.0000000000001,0,1,2,3,123
1102,13823.0,18,40,957.6600000000001,0,2,3,2,232
1103,13824.0,32,46,1698.9399999999998,0,2,2,1,221
1104,13826.0,158,12,174.65,0,4,4,4,444
1105,13827.0,57,93,412.0499999999998,0,3,2,3,323
1106,13828.0,22,15,209.49000000000004,0,2,4,4,244
1107,13829.0,359,1,-102.0,0,4,4,4,444
1108,13831.0,16,74,2202.99,0,1,2,1,121
1109,13832.0,17,4,40.949999999999996,0,2,4,4,244
1110,13833.0,159,29,384.7999999999999,0,4,3,3,433
1111,13835.0,25,55,834.57,0,2,2,2,222
1112,13837.0,211,19,271.24000000000007,0,4,3,4,434
1113,13838.0,5,174,691.7299999999999,0,1,1,2,112
1114,13841.0,252,1,85.0,0,4,4,4,444
1115,13842.0,58,206,3385.619999999999,0,3,1,1,311
1116,13844.0,11,20,361.62,0,1,3,3,133
1117,13845.0,64,9,312.98,0,3,4,3,343
1118,13846.0,24,58,847.6100000000004,0,2,2,2,222
1119,13848.0,92,5,1255.0,0,3,4,2,342
1120,13849.0,51,101,1537.95,0,3,2,2,322
1121,13850.0,88,94,1586.8099999999995,0,3,2,2,322
1122,13851.0,95,81,2651.46,0,3,2,1,321
1123,13853.0,8,24,1056.94,0,1,3,2,132
1124,13854.0,8,114,8025.0199999999995,0,1,1,1,111
1125,13856.0,168,17,363.4,0,4,4,3,443
1126,13858.0,57,11,216.16999999999996,0,3,4,4,344
1127,13859.0,326,28,201.16,0,4,3,4,434
1128,13860.0,1,77,1240.0000000000005,0,1,2,2,122
1129,13862.0,18,142,2187.3100000000013,0,2,1,1,211
1130,13863.0,245,22,299.56,0,4,3,3,433
1131,13865.0,58,30,501.56,0,3,3,3,333
1132,13866.0,74,7,145.67,0,3,4,4,344
1133,13867.0,31,61,1015.2900000000002,0,2,2,2,222
1134,13868.0,7,33,3192.54,0,1,3,1,131
1135,13869.0,123,307,3104.9500000000035,0,3,1,1,311
1136,13870.0,2,118,2751.250000000001,0,1,1,1,111
1137,13871.0,22,338,6389.800000000004,0,2,1,1,211
1138,13873.0,119,24,381.70000000000005,0,3,3,3,333
1139,13874.0,358,18,540.45,0,4,3,3,433
1140,13875.0,53,104,1786.7900000000004,0,3,1,1,311
1141,13876.0,63,7,122.69999999999999,0,3,4,4,344
1142,13877.0,86,3,117.24000000000001,0,3,4,4,344
1143,13878.0,54,36,1281.53,0,3,3,2,332
1144,13880.0,21,165,3219.7700000000004,0,2,1,1,211
1145,13881.0,3,180,16989.519999999993,0,1,1,1,111
1146,13882.0,2,66,1131.28,0,1,2,2,122
1147,13883.0,1,155,2538.749999999999,0,1,1,1,111
1148,13884.0,7,60,781.3000000000002,0,1,2,2,122
1149,13885.0,189,28,506.8000000000001,0,4,3,3,433
1150,13886.0,71,16,243.56000000000003,0,3,4,4,344
1151,13887.0,204,19,349.54999999999995,0,4,3,3,433
1152,13888.0,119,40,605.63,0,3,3,3,333
1153,13889.0,92,15,416.9,0,3,4,3,343
1154,13890.0,1,114,1860.8599999999992,0,1,1,1,111
1155,13892.0,26,27,632.97,0,2,3,3,233
1156,13893.0,297,21,821.1,0,4,3,2,432
1157,13894.0,22,30,535.9699999999999,0,2,3,3,233
1158,13895.0,21,119,2588.1199999999994,0,2,1,1,211
1159,13897.0,50,17,311.15999999999997,0,2,4,3,243
1160,13898.0,325,12,155.93,0,4,4,4,444
1161,13899.0,16,19,388.52000000000004,0,1,3,3,133
1162,13900.0,183,43,740.9499999999997,0,4,2,2,422
1163,13901.0,72,149,2867.2,0,3,1,1,311
1164,13904.0,37,26,332.63999999999993,0,2,3,3,233
1165,13908.0,79,126,2347.0499999999984,0,3,1,1,311
1166,13911.0,57,148,2580.909999999999,0,3,1,1,311
1167,13914.0,3,34,613.9499999999999,0,1,3,3,133
1168,13917.0,49,18,272.04,0,2,3,4,234
1169,13918.0,49,30,1212.8400000000001,0,2,3,2,232
1170,13919.0,53,33,350.1600000000001,0,3,3,3,333
1171,13922.0,351,7,172.24999999999997,0,4,4,4,444
1172,13923.0,53,20,351.13000000000005,0,3,3,3,333
1173,13924.0,1,137,1682.0800000000004,0,1,1,1,111
1174,13925.0,36,45,616.6499999999999,0,2,2,3,223
1175,13926.0,23,11,223.85000000000002,0,2,4,4,244
1176,13927.0,74,21,348.99,0,3,3,3,333
1177,13928.0,10,27,464.56999999999994,0,1,3,3,133
1178,13929.0,169,10,802.8499999999999,0,4,4,2,442
1179,13930.0,57,17,337.3399999999999,0,3,4,3,343
1180,13931.0,85,59,1230.9300000000003,0,3,2,2,322
1181,13932.0,294,16,307.4,0,4,4,3,443
1182,13933.0,109,23,608.7899999999998,0,3,3,3,333
1183,13934.0,263,31,922.0999999999997,0,4,3,2,432
1184,13936.0,171,27,361.28,0,4,3,3,433
1185,13937.0,169,9,158.85,0,4,4,4,444
1186,13938.0,35,7,71.66,0,2,4,4,244
1187,13939.0,23,46,556.7499999999999,0,2,2,3,223
1188,13940.0,17,49,839.1400000000002,0,2,2,2,222
1189,13941.0,21,47,4912.41,0,2,2,1,221
1190,13946.0,79,11,561.57,0,3,4,3,343
1191,13947.0,65,5,90.6,0,3,4,4,344
1192,13948.0,360,3,101.99999999999999,0,4,4,4,444
1193,13949.0,2,160,2427.3199999999974,0,1,1,1,111
1194,13950.0,11,36,728.5600000000001,0,1,3,2,132
1195,13951.0,176,39,674.4499999999998,0,4,3,2,432
1196,13952.0,211,138,3246.091,0,4,1,1,411
1197,13953.0,7,20,3515.6800000000003,0,1,3,1,131
1198,13954.0,1,30,378.5899999999999,0,1,3,3,133
1199,13955.0,154,33,322.96,0,4,3,3,433
1200,13956.0,5,152,1026.4200000000003,0,1,1,2,112
1201,13958.0,372,5,-102.45,0,4,4,4,444
1202,13959.0,79,92,598.1999999999999,0,3,2,3,323
1203,13960.0,21,12,230.22,0,2,4,4,244
1204,13962.0,21,11,169.55,0,2,4,4,244
1205,13963.0,308,35,664.54,0,4,3,2,432
1206,13967.0,145,2,80.7,0,4,4,4,444
1207,13969.0,7,633,8986.69,0,1,1,1,111
1208,13971.0,8,158,2702.2199999999993,0,1,1,1,111
1209,13972.0,70,15,190.25000000000009,0,3,4,4,344
1210,13973.0,287,11,264.7,0,4,4,4,444
1211,13974.0,49,28,413.59,0,2,3,3,233
1212,13975.0,31,340,2503.2299999999996,0,2,1,1,211
1213,13976.0,206,10,357.9800000000001,0,4,4,3,443
1214,13978.0,14,15,196.79,0,1,4,4,144
1215,13979.0,73,54,869.8700000000001,0,3,2,2,322
1216,13980.0,60,11,200.14000000000001,0,3,4,4,344
1217,13982.0,39,115,1861.11,0,2,1,1,211
1218,13983.0,29,112,2590.46,0,2,1,1,211
1219,13984.0,26,17,488.03000000000003,0,2,4,3,243
1220,13985.0,4,353,7024.530000000005,0,1,1,1,111
1221,13986.0,17,13,320.46000000000004,0,2,4,3,243
1222,13988.0,19,239,4098.800000000001,0,2,1,1,211
1223,13989.0,65,41,1266.0799999999997,0,3,3,2,332
1224,13990.0,213,16,311.3,0,4,4,3,443
1225,13991.0,12,86,850.6299999999999,0,1,2,2,122
1226,13992.0,30,5,76.8,0,2,4,4,244
1227,13993.0,32,125,3409.6600000000003,0,2,1,1,211
1228,13994.0,3,155,2313.140000000001,0,1,1,1,111
1229,13995.0,15,87,1383.4899999999998,0,1,2,2,122
1230,13999.0,10,212,3865.2600000000034,0,1,1,1,111
1231,14000.0,206,16,633.71,0,4,4,3,443
1232,14001.0,45,40,2030.33,0,2,3,1,231
1233,14002.0,134,47,529.73,0,3,2,3,323
1234,14004.0,43,171,4582.639999999999,0,2,1,1,211
1235,14005.0,9,84,2874.7200000000007,0,1,2,1,121
1236,14006.0,115,30,962.1899999999999,0,3,3,2,332
1237,14009.0,198,44,685.9299999999998,0,4,2,2,422
1238,14012.0,277,11,328.8,0,4,4,3,443
1239,14013.0,110,34,473.02,0,3,3,3,333
1240,14014.0,77,39,505.18000000000006,0,3,3,3,333
1241,14015.0,52,20,917.34,0,3,3,2,332
1242,14016.0,154,162,4328.46,0,4,1,1,411
1243,14019.0,46,68,1398.9600000000005,0,2,2,2,222
1244,14020.0,16,39,642.8000000000001,0,1,3,3,133
1245,14021.0,155,22,631.9000000000001,0,4,3,3,433
1246,14022.0,225,28,440.0,0,4,3,3,433
1247,14023.0,7,31,584.0699999999998,0,1,3,3,133
1248,14024.0,121,16,327.7,0,3,4,3,343
1249,14027.0,60,6,104.82000000000002,0,3,4,4,344
1250,14029.0,63,15,467.65999999999997,0,3,4,3,343
1251,14030.0,18,243,2360.0899999999997,0,2,1,1,211
1252,14031.0,7,258,14634.639999999992,0,1,1,1,111
1253,14032.0,2,152,2929.840000000001,0,1,1,1,111
1254,14034.0,22,92,512.02,0,2,2,3,223
1255,14035.0,28,66,1428.0200000000002,0,2,2,2,222
1256,14036.0,284,38,626.6499999999999,0,4,3,3,433
1257,14037.0,176,28,147.20000000000005,0,4,3,4,434
1258,14038.0,78,93,1554.4799999999989,0,3,2,2,322
1259,14039.0,33,6,152.2,0,2,4,4,244
1260,14040.0,40,241,3542.1899999999996,0,2,1,1,211
1261,14041.0,266,21,141.41,0,4,3,4,434
1262,14044.0,26,209,652.8199999999993,0,2,1,2,212
1263,14045.0,109,6,1659.75,0,3,4,1,341
1264,14046.0,284,14,154.98999999999998,0,4,4,4,444
1265,14047.0,8,34,1290.0099999999998,0,1,3,2,132
1266,14048.0,277,88,375.1299999999999,0,4,2,3,423
1267,14049.0,16,505,5639.149999999996,0,1,1,1,111
1268,14050.0,31,54,746.3600000000001,0,2,2,2,222
1269,14051.0,0,215,15477.33999999999,0,1,1,1,111
1270,14052.0,19,56,225.35999999999993,0,2,2,4,224
1271,14053.0,124,4,260.25,0,3,4,4,344
1272,14054.0,65,6,92.46,0,3,4,4,344
1273,14055.0,106,10,725.6400000000001,0,3,4,2,342
1274,14056.0,1,1128,8124.399999999982,0,1,1,1,111
1275,14057.0,23,291,6147.4000000000015,0,2,1,1,211
1276,14059.0,266,8,183.59999999999997,0,4,4,4,444
1277,14060.0,4,203,6135.379999999998,0,1,1,1,111
1278,14062.0,9,111,10464.85,0,1,1,1,111
1279,14064.0,29,82,1188.3199999999997,0,2,2,2,222
1280,14066.0,266,7,152.55,0,4,4,4,444
1281,14067.0,63,52,374.69999999999993,0,3,2,3,323
1282,14068.0,320,24,265.85,0,4,3,4,434
1283,14071.0,3,333,1307.4100000000026,0,1,1,2,112
1284,14073.0,21,14,139.54,0,2,4,4,244
1285,14075.0,4,43,942.2599999999998,0,1,2,2,122
1286,14076.0,129,46,122.46999999999997,0,3,2,4,324
1287,14077.0,40,42,499.41999999999996,0,2,3,3,233
1288,14078.0,101,65,1049.3700000000003,0,3,2,2,322
1289,14079.0,124,12,375.09999999999997,0,3,4,3,343
1290,14080.0,32,4,45.599999999999994,0,2,4,4,244
1291,14081.0,267,156,904.67,0,4,1,2,412
1292,14082.0,364,29,182.24999999999997,0,4,3,4,434
1293,14083.0,4,181,1018.4299999999998,0,1,1,2,112
1294,14085.0,2,451,4435.789999999997,0,1,1,1,111
1295,14087.0,2,70,181.66999999999996,0,1,2,4,124
1296,14088.0,10,590,50415.49,2,1,1,1,111
1297,14089.0,56,14,161.0,0,3,4,4,344
1298,14090.0,324,1,76.32000000000001,0,4,4,4,444
1299,14092.0,7,217,4063.100000000003,0,1,1,1,111
1300,14093.0,12,105,442.8499999999999,0,1,1,3,113
1301,14096.0,4,5128,57120.90999999968,2,1,1,1,111
1302,14098.0,36,21,147.34999999999997,0,2,3,4,234
1303,14099.0,16,252,3092.9700000000003,0,1,1,1,111
1304,14100.0,137,26,194.9,0,3,3,4,334
1305,14101.0,73,35,5976.79,0,3,3,1,331
1306,14102.0,5,84,1314.7300000000002,0,1,2,2,122
1307,14104.0,154,21,216.20999999999998,0,4,3,4,434
1308,14105.0,85,76,1260.3300000000002,0,3,2,2,322
1309,14107.0,51,124,2688.48,0,3,1,1,311
1310,14108.0,30,35,594.1600000000001,0,2,3,3,233
1311,14109.0,23,14,80.19999999999999,0,2,4,4,244
1312,14110.0,3,157,5669.65,0,1,1,1,111
1313,14111.0,14,11,688.6,0,1,4,2,142
1314,14112.0,22,173,2774.1699999999964,0,2,1,1,211
1315,14113.0,3,40,1377.92,0,1,3,2,132
1316,14114.0,273,15,386.53,0,4,4,3,443
1317,14116.0,19,72,1382.7400000000002,0,2,2,2,222
1318,14117.0,143,3,90.0,0,3,4,4,344
1319,14119.0,354,1,-19.9,0,4,4,4,444
1320,14121.0,3,161,2740.3,0,1,1,1,111
1321,14124.0,84,5,419.58000000000004,0,3,4,3,343
1322,14125.0,10,167,2740.4300000000017,0,1,1,1,111
1323,14126.0,7,16,643.6300000000001,0,1,4,3,143
1324,14127.0,122,44,709.7099999999996,0,3,2,2,322
1325,14128.0,60,46,637.5000000000001,0,3,2,3,323
1326,14129.0,1,52,1123.86,0,1,2,2,122
1327,14130.0,319,67,483.85999999999996,0,4,2,3,423
1328,14132.0,2,201,3580.130000000001,0,1,1,1,111
1329,14133.0,129,30,590.3399999999999,0,3,3,3,333
1330,14135.0,1,134,4690.31,0,1,1,1,111
1331,14138.0,1,47,982.3800000000005,0,1,2,2,122
1332,14139.0,46,26,415.81999999999994,0,2,3,3,233
1333,14140.0,3,67,920.0499999999996,0,1,2,2,122
1334,14141.0,2,46,879.0300000000003,0,1,2,2,122
1335,14142.0,373,22,311.81000000000006,0,4,3,3,433
1336,14143.0,133,7,115.8,0,3,4,4,344
1337,14145.0,46,12,3148.2,0,2,4,1,241
1338,14146.0,8,245,2949.57,0,1,1,1,111
1339,14147.0,49,6,468.4,0,2,4,3,243
1340,14148.0,233,3,157.2,0,4,4,4,444
1341,14149.0,212,40,259.43000000000006,0,4,3,4,434
1342,14150.0,35,26,658.6400000000001,0,2,3,2,232
1343,14152.0,75,50,611.0900000000001,0,3,2,3,323
1344,14154.0,239,52,1345.6200000000003,0,4,2,2,422
1345,14155.0,266,6,118.75,0,4,4,4,444
1346,14156.0,9,1420,113384.13999999985,2,1,1,1,111
1347,14157.0,19,49,400.4300000000002,0,2,2,3,223
1348,14158.0,40,41,507.66000000000014,0,2,3,3,233
1349,14159.0,19,1212,4678.299999999991,0,2,1,1,211
1350,14161.0,215,108,1110.52,0,4,1,2,412
1351,14162.0,173,25,289.36000000000007,0,4,3,4,434
1352,14163.0,87,52,2445.9100000000008,0,3,2,1,321
1353,14164.0,70,29,1631.7700000000002,0,3,3,1,331
1354,14165.0,275,25,122.53999999999999,0,4,3,4,434
1355,14167.0,39,52,574.8399999999999,0,2,2,3,223
1356,14171.0,98,58,363.78999999999996,0,3,2,3,323
1357,14173.0,10,29,450.84000000000003,0,1,3,3,133
1358,14174.0,33,26,134.46,0,2,3,4,234
1359,14175.0,51,164,3108.0600000000018,0,3,1,1,311
1360,14176.0,297,32,574.0,0,4,3,3,433
1361,14177.0,84,43,554.46,0,3,2,3,323
1362,14178.0,8,327,1620.93,0,1,1,1,111
1363,14179.0,40,165,719.7799999999997,0,2,1,2,212
1364,14180.0,10,248,4640.769999999999,0,1,1,1,111
1365,14184.0,66,24,452.89,0,3,3,3,333
1366,14185.0,331,3,197.65,0,4,4,4,444
1367,14188.0,8,71,2018.91,0,1,2,1,121
1368,14189.0,2,277,4604.3099999999995,0,1,1,1,111
1369,14191.0,1,263,4660.010000000002,0,1,1,1,111
1370,14193.0,67,42,853.3900000000001,0,3,3,2,332
1371,14194.0,4,604,11216.74999999999,0,1,1,1,111
1372,14195.0,201,8,962.6999999999998,0,4,4,2,442
1373,14196.0,106,6,335.52,0,3,4,3,343
1374,14198.0,4,44,663.4999999999999,0,1,2,2,122
1375,14199.0,218,2,185.39999999999998,0,4,4,4,444
1376,14201.0,60,39,688.0400000000001,0,3,3,2,332
1377,14204.0,2,44,161.02999999999997,0,1,2,4,124
1378,14205.0,10,39,218.78000000000003,0,1,3,4,134
1379,14206.0,239,21,308.25999999999993,0,4,3,3,433
1380,14208.0,94,10,151.73999999999998,0,3,4,4,344
1381,14209.0,10,88,2067.1300000000006,0,1,2,1,121
1382,14210.0,91,103,1900.89,0,3,1,1,311
1383,14211.0,53,118,2208.2999999999997,0,3,1,1,311
1384,14212.0,89,9,1070.48,0,3,4,2,342
1385,14213.0,371,5,-1192.2000000000003,0,4,4,4,444
1386,14214.0,30,70,1000.2299999999997,0,2,2,2,222
1387,14215.0,11,109,1777.9200000000008,0,1,1,1,111
1388,14216.0,3,59,1839.3,0,1,2,1,121
1389,14217.0,1,107,1925.36,0,1,1,1,111
1390,14218.0,42,12,169.48000000000002,0,2,4,4,244
1391,14219.0,4,7,89.94,0,1,4,4,144
1392,14220.0,247,21,632.4,0,4,3,3,433
1393,14221.0,42,194,3427.849999999999,0,2,1,1,211
1394,14222.0,177,41,683.17,0,4,3,2,432
1395,14223.0,92,61,975.23,0,3,2,2,322
1396,14224.0,110,118,1050.1200000000001,0,3,1,2,312
1397,14226.0,28,73,2201.64,0,2,2,1,221
1398,14227.0,26,183,3315.710000000002,0,2,1,1,211
1399,14229.0,51,43,1450.6,0,3,2,2,322
1400,14231.0,179,54,822.0600000000001,0,4,2,2,422
1401,14232.0,31,118,2043.9300000000003,0,2,1,1,211
1402,14233.0,43,36,1447.5100000000007,0,2,3,2,232
1403,14234.0,22,159,775.4600000000004,0,2,1,2,212
1404,14235.0,10,80,3093.8599999999997,0,1,2,1,121
1405,14236.0,80,15,490.86,0,3,4,3,343
1406,14237.0,373,9,161.00000000000003,0,4,4,4,444
1407,14238.0,326,8,146.85,0,4,4,4,444
1408,14239.0,43,116,2323.5000000000014,0,2,1,1,211
1409,14240.0,30,42,890.3400000000005,0,2,3,2,232
1410,14241.0,183,10,213.70000000000002,0,4,4,4,444
1411,14242.0,234,16,280.55,0,4,4,4,444
1412,14243.0,8,148,2535.8799999999987,0,1,1,1,111
1413,14245.0,176,112,1677.4799999999998,0,4,1,1,411
1414,14246.0,110,75,1474.0600000000006,0,3,2,2,322
1415,14247.0,278,20,136.77,0,4,3,4,434
1416,14248.0,318,8,302.58,0,4,4,3,443
1417,14250.0,7,111,1904.0500000000002,0,1,1,1,111
1418,14251.0,1,78,2879.7000000000003,0,1,2,1,121
1419,14256.0,254,54,935.06,0,4,2,2,422
1420,14257.0,51,107,3087.27,0,3,1,1,311
1421,14258.0,9,112,12650.079999999996,0,1,1,1,111
1422,14259.0,141,5,120.0,0,3,4,4,344
1423,14261.0,50,52,1163.4499999999998,0,2,2,2,222
1424,14262.0,8,143,2618.230000000001,0,1,1,1,111
1425,14264.0,154,19,319.4700000000001,0,4,3,3,433
1426,14265.0,109,31,530.18,0,3,3,3,333
1427,14267.0,150,66,1279.0899999999997,0,4,2,2,422
1428,14270.0,331,29,492.6499999999999,0,4,3,3,433
1429,14271.0,225,10,112.32000000000002,0,4,4,4,444
1430,14272.0,73,33,437.96000000000004,0,3,3,3,333
1431,14273.0,51,29,559.9700000000001,0,3,3,3,333
1432,14276.0,88,75,1019.3899999999996,0,3,2,2,322
1433,14277.0,15,228,3957.000000000001,0,1,1,1,111
1434,14280.0,196,8,134.04,0,4,4,4,444
1435,14282.0,3,156,3729.3400000000042,0,1,1,1,111
1436,14284.0,30,34,578.4500000000002,0,2,3,3,233
1437,14285.0,21,27,1910.0100000000004,0,2,3,1,231
1438,14286.0,23,285,4595.809999999998,0,2,1,1,211
1439,14287.0,8,11,151.23,0,1,4,4,144
1440,14288.0,212,17,413.85,0,4,4,3,443
1441,14289.0,8,47,911.2599999999999,0,1,2,2,122
1442,14290.0,11,103,2307.4499999999994,0,1,1,1,111
1443,14291.0,1,238,3873.2999999999984,0,1,1,1,111
1444,14292.0,7,108,4819.329999999998,0,1,1,1,111
1445,14293.0,3,61,1046.5599999999993,0,1,2,2,122
1446,14295.0,40,7,154.7,0,2,4,4,244
1447,14297.0,17,64,1284.0599999999997,0,2,2,2,222
1448,14298.0,3,1640,50862.43999999997,2,1,1,1,111
1449,14299.0,8,162,2855.3499999999995,0,1,1,1,111
1450,14300.0,18,3,43.2,0,2,4,4,244
1451,14301.0,107,16,632.04,0,3,4,3,343
1452,14304.0,222,27,197.1,0,4,3,4,434
1453,14305.0,71,110,1803.76,0,3,1,1,311
1454,14306.0,51,35,2083.4199999999996,0,3,3,1,331
1455,14307.0,88,180,2995.7200000000007,0,3,1,1,311
1456,14309.0,8,123,2319.6800000000007,0,1,1,1,111
1457,14311.0,225,27,229.71000000000004,0,4,3,4,434
1458,14312.0,46,87,1611.5899999999995,0,2,2,2,222
1459,14314.0,106,8,120.0,0,3,4,4,344
1460,14315.0,21,104,2456.979999999999,0,2,1,1,211
1461,14317.0,64,24,508.58,0,3,3,3,333
1462,14320.0,206,42,343.11,0,4,3,3,433
1463,14321.0,10,123,1530.749999999999,0,1,1,2,112
1464,14323.0,114,41,574.2600000000001,0,3,3,3,333
1465,14326.0,234,9,166.85,0,4,4,4,444
1466,14327.0,163,12,311.65000000000003,0,4,4,3,443
1467,14329.0,8,269,4928.740000000004,0,1,1,1,111
1468,14331.0,124,28,462.65999999999997,0,3,3,3,333
1469,14332.0,22,26,866.3099999999998,0,2,3,2,232
1470,14333.0,64,19,351.45,0,3,3,3,333
1471,14334.0,16,163,2539.4600000000005,0,1,1,1,111
1472,14335.0,16,63,468.26,0,1,2,3,123
1473,14336.0,16,90,1614.9100000000008,0,1,2,1,121
1474,14338.0,158,34,554.2199999999999,0,4,3,3,433
1475,14339.0,234,18,289.91,0,4,3,4,434
1476,14340.0,218,6,134.7,0,4,4,4,444
1477,14341.0,45,130,2166.3799999999983,0,2,1,1,211
1478,14342.0,21,24,607.7100000000002,0,2,3,3,233
1479,14344.0,127,71,889.9300000000002,0,3,2,2,322
1480,14345.0,38,6,108.97999999999999,0,2,4,4,244
1481,14346.0,120,60,1021.5800000000002,0,3,2,2,322
1482,14348.0,260,18,409.57,0,4,3,3,433
1483,14349.0,10,31,133.50000000000006,0,1,3,4,134
1484,14350.0,270,21,258.7,0,4,3,4,434
1485,14351.0,164,1,51.0,0,4,4,4,444
1486,14352.0,157,47,1078.96,0,4,2,2,422
1487,14353.0,215,6,90.6,0,4,4,4,444
1488,14354.0,5,9,163.62,0,1,4,4,144
1489,14355.0,365,11,174.4,0,4,4,4,444
1490,14356.0,60,38,666.9399999999999,0,3,3,2,332
1491,14357.0,43,41,225.77000000000012,0,2,3,4,234
1492,14359.0,19,58,882.5800000000002,0,2,2,2,222
1493,14360.0,31,118,2128.23,0,2,1,1,211
1494,14362.0,22,41,161.20000000000002,0,2,3,4,234
1495,14364.0,108,69,3717.349999999999,0,3,2,1,321
1496,14367.0,8,533,9167.820000000007,0,1,1,1,111
1497,14368.0,319,8,155.00000000000003,0,4,4,4,444
1498,14371.0,295,4,100.5,0,4,4,4,444
1499,14373.0,358,4,76.55,0,4,4,4,444
1500,14375.0,185,75,257.67999999999995,0,4,2,4,424
1501,14377.0,191,11,617.05,0,4,4,3,443
1502,14379.0,44,46,348.1,0,2,2,3,223
1503,14381.0,52,56,202.6800000000001,0,3,2,4,324
1504,14382.0,26,131,626.07,0,2,1,3,213
1505,14383.0,38,59,1247.6899999999998,0,2,2,2,222
1506,14385.0,9,14,202.11,0,1,4,4,144
1507,14386.0,296,7,142.4,0,4,4,4,444
1508,14387.0,32,140,1770.5600000000013,0,2,1,1,211
1509,14388.0,8,191,3172.040000000002,0,1,1,1,111
1510,14389.0,8,62,999.7199999999998,0,1,2,2,122
1511,14390.0,10,291,4592.470000000003,0,1,1,1,111
1512,14393.0,218,5,67.94999999999999,0,4,4,4,444
1513,14395.0,2,353,3471.9100000000008,0,1,1,1,111
1514,14396.0,65,73,487.99,0,3,2,3,323
1515,14397.0,0,95,2556.6800000000007,0,1,2,1,121
1516,14400.0,141,26,559.7,0,3,3,3,333
